code,laboratoire,nom,dci,dosage,unite_dosage,forme,presentation,ppv,ph,ppv_br,princeps_generique,classe_therapeutique,taux_remboursement_cnss
6118001103010,COOPER MAROC,ADANCOR 20 MG,NICORANDIL,20,MG,COMPRIME,1 BOITE 30 COMPRIME,138.60,86.60,138.60,A,ANTIANGOREUX VASODILATATEUR,70
6118010001710,BOTTU,ADENOCYNENESINE,SOUCHE HOMEOPATHIQUE,,NA,SOLUTION POUR GOUTTES BUVABLES,1 FLACON 15 ML,33.70,22.29,,N,HOMEOPATHIE,0
6118000181231,SYNTHEMEDIC,ADENOL LP 10 MG,ALFUZOSINE,10,MG,COMPRIME LP,1 BOITE 10 COMPRIME A LP,53.40,33.40,53.40,A,ALPHA-BLOQUANT,70
6118000181248,SYNTHEMEDIC,ADENOL LP 10 MG,ALFUZOSINE,10,MG,COMPRIME LP,1 BOITE 30 COMPRIME A LP,137.90,86.20,137.90,A,ALPHA-BLOQUANT,70
6118000010104,MAPHAR,ADEPAL,ETHINYLESTRADIOL, 0.04,MG,COMPRIME ENROBE,1 BOITE 63 COMPRIME ENROBE,31.10,19.40,31.10,A,CONTRACEPTIF,0
6118000010098,MAPHAR,ADEPAL,ETHINYLESTRADIOL, 0.03,MG,COMPRIME ENROBE,1 BOITE 21 COMPRIME ENROBE,13.00,8.10,13.00,A,CONTRACEPTIF,0
6118000010104,MAPHAR,ADEPAL,LEVONORGESTREL,0.15 ,MG,COMPRIME ENROBE,1 BOITE 63 COMPRIME ENROBE,31.10,19.40,31.10,A,CONTRACEPTIF,0
6118000010098,MAPHAR,ADEPAL,LEVONORGESTREL,0.15 ,MG,COMPRIME ENROBE,1 BOITE 21 COMPRIME ENROBE,13.00,8.10,13.00,A,CONTRACEPTIF,0
6118000021520,SOTHEMA,ADEX,INDAPAMIDE,2.5,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME,38.00,23.70,38.00,C,DIURETIQUE,70
6118000022817,SOTHEMA,ADEX LP 1.5 MG,INDAPAMIDE,1.5,MG,COMPRIME LP,1 BOITE 30 COMPRIME,30.10,18.80,30.10,C,DIURETIQUE,70
6118000130178,GENPHARMA,ADIZEM,DILTIAZEM,180,MG,GELULE LP,1 BOITE 30 GELULE,138.00,86.20,138.00,A,INHIBITEUR CALCIQUE,70
6118000130154,GENPHARMA,ADIZEM,DILTIAZEM,90,MG,GELULE LP,1 BOITE 30 GELULE,104.40,65.30,104.40,A,INHIBITEUR CALCIQUE,70
6118000130185,GENPHARMA,ADIZEM,DILTIAZEM,240,MG,GELULE LP,1 BOITE 30 GELULE,160.00,100.00,160.00,A,INHIBITEUR CALCIQUE,70
6118000130192,GENPHARMA,ADIZEM,DILTIAZEM,300,MG,GELULE LP,1 BOITE 30 GELULE,175.00,109.40,175.00,A,INHIBITEUR CALCIQUE,70
6118000130161,GENPHARMA,ADIZEM,DILTIAZEM,120,MG,GELULE LP,1 BOITE 30 GELULE,113.50,70.90,113.50,A,INHIBITEUR CALCIQUE,70
6118001460069,ISIO LABORATOIRES,ADMOXEL 20 MG/0.5ML,DOCETAXEL,20,MG,SOLUTION A DILUER POUR PERFUSION,"1 FLACON ,5 ML",820.00,545.00,820.00,A,ANTINEOPLASIQUE CYTOTOXIQUE,70
6118001460076,ISIO LABORATOIRES,ADMOXEL 80MG/2ML,DOCETAXEL,80,MG,SOLUTION A DILUER POUR PERFUSION,1 FLACON 2 ML,2520.00,2183.00,2520.00,A,ANTINEOPLASIQUE CYTOTOXIQUE,70
6118000090038,PHARMA 5,ADO,METFORMINE,850,MG,COMPRIME PELLICULE,1 BOITE 60 COMPRIME PELLICULE,34.00,21.20,34.00,A,ANTIDIABETIQUES,70
6118000090014,PHARMA 5,ADO,METFORMINE,500,MG,COMPRIME PELLICULE,1 BOITE 50 COMPRIME PELLICULE,17.50,10.90,17.50,A,ANTIDIABETIQUES,70
6118000090021,PHARMA 5,ADO,METFORMINE,850,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,19.00,11.90,19.00,A,ANTIDIABETIQUES,70
6118000092452,PHARMA 5,ADO 1000MG,METFORMINE,1000,MG,COMPRIME PELLICULE,1 BOITE 60 COMPRIME PELLICULE,35.00,21.90,35.00,A,ANTIDIABETIQUES,70
6118000092445,PHARMA 5,ADO 1000MG,METFORMINE,1000,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,19.90,12.40,19.90,A,ANTIDIABETIQUES,70
6118000092469,PHARMA 5,ADO 1000MG,METFORMINE,1000,MG,COMPRIME PELLICULE,1 BOITE 90 COMPRIME PELLICULE,43.30,27.10,43.30,A,ANTIDIABETIQUES,70
6118010139444,SUN PHARMACEUTICALS MOROCCO LLC,ADOSINE DR,DIDANOSINE,250,MG,GELULE A LP,1 BOITE 30 GELULE LP,331.00,220.00,,A,ANTIVIRAL,0
6118010139451,SUN PHARMACEUTICALS MOROCCO LLC,ADOSINE DR,DIDANOSINE,400,MG,GELULE A LP,1 BOITE 30 GELULE LP,553.00,367.00,,A,ANTIVIRAL,0
6118000240976,PROMOPHARM,"ADRENALINE 0,25 MG",EPINEPHRINE,0.25,MG,SOLUTION INJECTABLE,1 BOITE 100 AMPOULE INJECTABLE,268.00,178.50,268.00,A,SYMPATHOMIMETIQUE,70
6118000240983,PROMOPHARM,"ADRENALINE 0,50 MG",EPINEPHRINE,0.5,MG,SOLUTION INJECTABLE,1 BOITE 100 AMPOULE INJECTABLE,284.00,189.00,284.00,A,SYMPATHOMIMETIQUE,70
6118000240990,PROMOPHARM,ADRENALINE 1 MG,EPINEPHRINE,1,MG,SOLUTION INJECTABLE,1 BOITE 100 AMPOULE INJECTABLE,308.00,204.00,308.00,A,SYMPATHOMIMETIQUE,70
6118010132216,SOTHEMA,ADRENALINE SOTHEMA,ADRENALINE,1,MG,SOLUTION INJECTABLE,100 AMPOULE 1 ML,308.00,204.00,,A,CARDIOTONIQUE,0
6118001120413,LAPROPHAN,ADRIBLASTINE,DOXORUBICINE,10,MG,LYOPHILISAT POUR PERFUSION,1 BOITE 1 FLACON,109.50,68.40,91.50,A,ANTINEOPLASIQUE CYTOTOXIQUE,70
6118001120420,LAPROPHAN,ADRIBLASTINE RD,DOXORUBICINE,50,MG,LYOPHILISAT POUR PERFUSION,1 BOITE 1 FLACON,454.00,302.00,409.00,A,ANTINEOPLASIQUE CYTOTOXIQUE,70
6118000041320,BOTTU,ADRONAT 70 MG,ALENDRONATE,70,MG,COMPRIME,1 BOITE 4 COMPRIME,164.50,102.80,164.50,A,BIPHOSPHONATE,70
6118000050124,PHI,AERIUS,DESLORATADINE,5,MG,COMPRIME ENROBE,1 BOITE 30 COMPRIME,95.90,59.90,73.50,C,ANTIHISTAMINIQUE H1,70
6118000050827,PHI,AERIUS,DESLORATADINE,5,MG,COMPRIME ENROBE,1 BOITE 7 COMPRIME,25.00,15.60,20.20,C,ANTIHISTAMINIQUE H1,70
6118000050797,PHI,AERIUS,DESLORATADINE,0.5,MG,SIROP,1 FLACON 60 ML,30.80,19.20,30.80,C,ANTIHISTAMINIQUE H1,0
6118000050117,PHI,AERIUS,DESLORATADINE,5,MG,COMPRIME ENROBE,1 BOITE 15 COMPRIME,48.40,30.20,38.00,C,ANTIHISTAMINIQUE H1,70
6118001021444,SYNTHEMEDIC,AEROL,SALBUTAMOL,100,µG,SUSPENSION POUR INHALATION BUCCALE,1 FLACON 200 DOSE,30.40,19.00,30.40,A,BRONCHODILATATEUR,70
6118001110360,STERIPHARMA,AEROMAX,BUDESONIDE,100,µG,SUSPENSION POUR PULVERISATION NASALE,1 FLACON 200 DOSE,177.60,111.00,177.60,A,ANTI-INFLAMMATOIRE STEROIDIEN,70
6118001250028,AFRIC-PHAR,AERRANE,ISOFLURANE,100,%,SOLUTION POUR INHALATION,1 FLACON 250 ML,756.00,502.00,756.00,A,ANESTHESIQUE,0
6118001250011,AFRIC-PHAR,AERRANE,ISOFLURANE,100,%,SOLUTION POUR INHALATION,1 FLACON 100 ML,338.00,225.00,338.00,A,ANESTHESIQUE,0
6118001030996,NOVARTIS,AFINITOR 5 MG,EVEROLIMUS,5,MG,COMPRIME,1 BOITE 30 COMPRIME,11832.00,11607.00,11832.00,A,ANTINEOPLASIQUE ET IMMUNOMODULATEUR,70
6118000410515,DEVA PHARMACEUTIQUE,AFLAMIC,MELOXICAM,15,MG,COMPRIME,1 BOITE 10 COMPRIME,35.50,22.20,35.50,A,ANTI-INFLAMMATOIRE NON STEROIDIEN,70
6118000410508,DEVA PHARMACEUTIQUE,AFLAMIC,MELOXICAM,7.5,MG,COMPRIME,1 BOITE 30 COMPRIME,66.40,41.50,66.40,A,ANTI-INFLAMMATOIRE NON STEROIDIEN,70
6118000410539,DEVA PHARMACEUTIQUE,AFLAMIC,MELOXICAM,15,MG,COMPRIME,1 BOITE 30 COMPRIME,105.80,66.10,105.80,A,ANTI-INFLAMMATOIRE NON STEROIDIEN,70
6118000410485,DEVA PHARMACEUTIQUE,AFLAMIC,MELOXICAM,7.5,MG,COMPRIME,1 BOITE 10 COMPRIME,26.20,16.30,26.20,A,ANTI-INFLAMMATOIRE NON STEROIDIEN,70
6118000410492,DEVA PHARMACEUTIQUE,AFLAMIC,MELOXICAM,7.5,MG,COMPRIME,1 BOITE 20 COMPRIME,46.70,29.20,46.70,A,ANTI-INFLAMMATOIRE NON STEROIDIEN,70
6118000410522,DEVA PHARMACEUTIQUE,AFLAMIC,MELOXICAM,15,MG,COMPRIME,1 BOITE 20 COMPRIME,72.90,45.50,72.90,A,ANTI-INFLAMMATOIRE NON STEROIDIEN,70
6118000180951,SYNTHEMEDIC,AFLOX,CIPROFLOXACINE,500,MG,COMPRIME PELLICULE,1 BOITE 10 COMPRIME PELLICULE,55.10,34.50,55.10,A,FLUOROQUINOLONE,70
6118000180968,SYNTHEMEDIC,AFLOX,CIPROFLOXACINE,250,MG,COMPRIME PELLICULE,1 BOITE 10 COMPRIME PELLICULE,33.60,21.00,33.60,A,FLUOROQUINOLONE,70
6118000180944,SYNTHEMEDIC,AFLOX,CIPROFLOXACINE,750,MG,COMPRIME PELLICULE,1 BOITE 10 COMPRIME PELLICULE,76.60,47.90,76.60,A,FLUOROQUINOLONE,70
6118000410171,DEVA PHARMACEUTIQUE,AFONGIS 150 MG,FLUCONAZOLE,150,MG,GELULE,1 BOITE 7 GELULE,92.50,57.80,92.50,A,ANTIFONGIQUE,70
6118000410157,DEVA PHARMACEUTIQUE,AFONGIS 150 MG,FLUCONAZOLE,150,MG,GELULE,1 BOITE 2 GELULE,32.10,20.00,32.10,A,ANTIFONGIQUE,70
6118000410140,DEVA PHARMACEUTIQUE,AFONGIS 150 MG,FLUCONAZOLE,150,MG,GELULE,1 BOITE 1 GELULE,18.20,11.40,18.20,A,ANTIFONGIQUE,70
6118000410164,DEVA PHARMACEUTIQUE,AFONGIS 150 MG,FLUCONAZOLE,150,MG,GELULE,1 BOITE 4 GELULE,55.10,34.50,55.10,A,ANTIFONGIQUE,70
6118001010202,NOVOPHARMA,AGIDERM,ACIDE FUSIDIQUE,2,%,CREME,1 TUBE 15 G,26.20,16.30,26.20,A,ANTIBACTERIEN,70
6118000140870,NOVOPHARMA,AGIDERM,ACIDE FUSIDIQUE,2,%,POMMADE,1 TUBE 15 G,23.40,14.60,23.40,A,ANTIBACTERIEN,70
6118000050025,PHI,AGIFENE,IBUPROFENE,5,%,GEL,1 TUBE 50 G,36.20,22.60,36.20,C,ANTI-INFLAMMATOIRE TOPIQUE,0
6118010130908,PHI,AGIFENE,IBUPROFENE,2,%,SUSPENSION BUVABLE,1 FLACON 100 ML,21.90,13.70,,C,ANTI-INFLAMMATOIRE NON STEROIDIEN,0
6118000050285,PHI,AGIFENE,IBUPROFENE,2,%,SUSPENSION BUVABLE,1 FLACON 150 ML,22.50,14.00,22.50,N,ANTI-INFLAMMATOIRE NON STEROIDIEN,70
6118010133039,LAPROPHAN,AGIVIT,PARACETAMOL,500 ,MG,COMPRIME EFFERVESCENT,1 BOITE 8 COMPRIME EFFERVESCENT,11.80,7.40,11.80,A,ANALGESIQUE ANTIPYRETIQUE/STIMULANT,0
6118010133039,LAPROPHAN,AGIVIT,ACIDE ASCORBIQUE (VITAMINE C), 1000,MG,COMPRIME EFFERVESCENT,1 BOITE 8 COMPRIME EFFERVESCENT,11.80,7.40,11.80,A,ANALGESIQUE ANTIPYRETIQUE/STIMULANT,0
6118000092537,PHARMA 5,AGLIM 2 MG,GLIMEPIRIDE,2,MG,COMPRIME,1 BOITE 30 COMPRIME,36.00,22.50,36.00,A,ANTIDIABETIQUES,70
6118000092544,PHARMA 5,AGLIM 3 MG,GLIMEPIRIDE,3,MG,COMPRIME,1 BOITE 60 COMPRIME,90.00,56.20,90.00,A,ANTIDIABETIQUES,70
6118000092551,PHARMA 5,AGLIM 3 MG,GLIMEPIRIDE,3,MG,COMPRIME,1 BOITE 30 COMPRIME,51.00,31.90,51.00,A,ANTIDIABETIQUES,70
6118000092575,PHARMA 5,AGLIM 4 MG,GLIMEPIRIDE,4,MG,COMPRIME,1 BOITE 30 COMPRIME,62.90,39.30,62.90,A,ANTIDIABETIQUES,70
6118000092568,PHARMA 5,AGLIM 4 MG,GLIMEPIRIDE,4,MG,COMPRIME,1 BOITE 60 COMPRIME,110.70,69.20,110.70,A,ANTIDIABETIQUES,70
6118001160013,SOTHEMA,AGRASTAT 250 MICROGRAMMES/ML,TIROFIBAN,0.25,MG,SOLUTION A DILUER POUR PERFUSION,1 FLACON 50 ML,,2500.00,,A,ANTIAGREGANT PLAQUETTAIRE,0
6118001071449,SOTHEMA,AGRASTAT 50 MICROGRAMMES/ML,TIROFIBAN,50,µG,SOLUTION POUR PERFUSION,1 POCHE 250 ML,2042.00,1793.00,,A,ANTIAGREGANT PLAQUETTAIRE,0
6118000094760,PHARMA 5,AGREL 75 MG,CLOPIDOGREL,75,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,189.88,118.60,189.88,A,ANTIAGREGANT PLAQUETTAIRE,70
6118000094777,PHARMA 5,AGREL 75 MG,CLOPIDOGREL,75,MG,COMPRIME PELLICULE,1 BOITE 50 COMPRIME PELLICULE,316.00,210.00,316.00,A,ANTIAGREGANT PLAQUETTAIRE,70
6118001102556,COOPER MAROC,AGRETER 75 MG,CLOPIDOGREL,75,MG,COMPRIME,1 BOITE 28 COMPRIME,198.00,123.80,198.00,A,ANTIAGREGANT PLAQUETTAIRE,70
6118001102549,COOPER MAROC,AGRETER 75 MG,CLOPIDOGREL,75,MG,COMPRIME,1 BOITE 14 COMPRIME,110.00,68.80,110.00,A,ANTIAGREGANT PLAQUETTAIRE,70
6118000020691,SOTHEMA,AGYRAX,MECLOZINE,25,MG,COMPRIME,1 BOITE 30 COMPRIME,23.40,14.60,23.40,N,ANTIHISTAMINIQUE H1,0
6118001100699,COOPER MAROC,AIRCORT,BECLOMETASONE,250,µG,SUSPENSION POUR INHALATION,1 FLACON 200 DOSE,83.00,51.90,83.00,A,ANTI-INFLAMMATOIRE STEROIDIEN,70
6118001272914,ZENITH PHARMA,AIRFASTEC 10 MG,MONTELUKAST,10,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,210.00,131.20,210.00,A,ANTILEUCOTRIENE,70
6118000050414,PHI,AIRLIX,CETIRIZINE,1,MG,SOLUTION BUVABLE,1 FLACON 60 ML,25.60,16.00,25.60,C,ANTIHISTAMINIQUE H1,70
6118000050964,PHI,AIRLIX,CETIRIZINE,10,MG,COMPRIME PELLICULE SECABLE,1 BOITE 30 COMPRIME ENROBE,82.70,51.70,82.70,C,ANTIHISTAMINIQUE H1,70
6118000050322,PHI,AIRLIX,CETIRIZINE,10,MG,COMPRIME PELLICULE SECABLE,1 BOITE 15 COMPRIME,42.80,26.70,42.80,C,ANTIHISTAMINIQUE H1,70
6118000280026,STERIPHARMA,AKINDEX SIROP ADULTE,DEXTROMETHORPHANE,0.133,G ,SIROP,1 FLACON 200 ML,29.40,18.40,29.40,N,ANTITUSSIF,0
6118000280033,STERIPHARMA,AKINDEX SIROP ENFANT,DEXTROMETHORPHANE,0.1,G ,SIROP,1 FLACON 125 ML,18.10,11.30,18.10,N,ANTITUSSIF,0
6118001330072,AMANYS PHARMA,ALBUNORM 20%,ALBUMINE HUMAINE,20,G ,SOLUTION POUR PERFUSION,1 FLACON 100 ML,1095.00,819.00,1095.00,A,SUBSTITUT DU PLASMA,70
6118001330065,AMANYS PHARMA,ALBUNORM 20%,ALBUMINE HUMAINE,20,G ,SOLUTION POUR PERFUSION,1 FLACON 50 ML,638.00,424.00,638.00,A,SUBSTITUT DU PLASMA,70
6118001273560,ZENITH PHARMA,ALBUTEIN 20 %,ALBUMINE HUMAINE,20,G ,SOLUTION POUR PERFUSION,1 FLACON 100 ML,1096.00,819.00,1096.00,A,SUBSTITUT DU PLASMA,70
6118001273577,ZENITH PHARMA,ALBUTEIN 20 %,ALBUMINE HUMAINE,10,G ,SOLUTION POUR PERFUSION,1 FLACON 50 ML,638.00,424.00,638.00,,SUBSTITUT DU PLASMA,70
6118000250517,PFIZER,ALDACTAZINE,SPIRONOLACTONE,25 ,MG,COMPRIME ENROBE SECABLE,1 BOITE 20 COMPRIME,39.30,24.60,39.30,C,DIURETIQUE,70
6118000250517,PFIZER,ALDACTAZINE,ALTIZIDE, 15,MG,COMPRIME ENROBE SECABLE,1 BOITE 20 COMPRIME,39.30,24.60,39.30,C,DIURETIQUE,70
6118001170029,PFIZER,ALDACTONE,SPIRONOLACTONE,50,MG,COMPRIME PELLICULE SECABLE,1 BOITE 20 COMPRIME PELLICULE SECABLE,56.80,35.50,56.80,C,DIURETIQUE,70
6118001170036,PFIZER,ALDACTONE,SPIRONOLACTONE,75,MG,COMPRIME PELLICULE SECABLE,1 BOITE 20 COMPRIME PELLICULE SECABLE,103.80,64.90,103.80,C,DIURETIQUE,70
6118001071333,SOTHEMA,ALDOMET,METHYLDOPA,500,MG,COMPRIME ENROBE,1 BOITE 30 COMPRIME ENROBE,56.20,35.10,56.20,A,ANTIHYPERTENSEUR D ACTION CENTRALE,70
6118000090045,PHARMA 5,ALDOPA,METHYLDOPA,250,MG,COMPRIME,1 BOITE 30 COMPRIME,35.50,22.20,35.50,A,ANTIHYPERTENSEUR D ACTION CENTRALE,70
6118001081868,AVENTIS,ALDURAZYME,LARONIDASE,100,U ,SOLUTION A DILUER POUR PERFUSION,1 FLACON 5 ML,7547.00,7358.00,7547.00,A,AUTRES MEDICAMENTS DES VOIES DIGESTIVES ET DU METABOLISME,70
6118001110377,STERIPHARMA,ALDYZINE,DEXAMETHASONE,0.138,G ,SOLUTION DENTAIRE,1 FLACON 13 ML,260.00,,,A,ANTI-INFLAMMATOIRE STEROIDIEN,0
6118001050956,ROCHE,ALECENSA,ALECTINIB,150,MG,GELULE,1 BOITE 224 GELULE,44479.00,43615.00,,A,ANTINEOPLASIQUE ET IMMUNOMODULATEUR,0
6118000033462,LAPROPHAN,ALENDRONATE LAPROPHAN,ALENDRONATE,70,MG,COMPRIME,1 BOITE 4 COMPRIME,160.40,100.20,160.40,A,BIPHOSPHONATE,0
6118000330561,ZENITH PHARMA,ALEPSIA 200 MG,CARBAMAZEPINE,200,MG,COMPRIME,1 BOITE 50 COMPRIME,44.00,27.50,44.00,C,ANTIEPILEPTIQUE ANTICONVULSIVANT,70
6118000081968,COOPER MAROC,ALER Z,CETIRIZINE,10,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,39.90,24.90,39.90,C,ANTIHISTAMINIQUE H1,70
6118000081951,COOPER MAROC,ALER Z,CETIRIZINE,10,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,77.20,48.20,77.20,C,ANTIHISTAMINIQUE H1,70
6118000081975,COOPER MAROC,ALER Z,CETIRIZINE,10,MG,COMPRIME PELLICULE,1 BOITE 7 COMPRIME PELLICULE,21.50,13.40,21.50,C,ANTIHISTAMINIQUE H1,70
6118000082750,COOPER MAROC,ALER-Z,CETIRIZINE,1,MG,SOLUTION BUVABLE,1 FLACON 120 ML,34.60,21.60,34.60,C,ANTIHISTAMINIQUE H1,70
6118010131677,GALENICA,ALERGYL,MEQUITAZINE,5,MG,COMPRIME,1 BOITE 14 COMPRIME,17.10,10.70,17.10,N,ANTIHISTAMINIQUE H1,0
6118010131714,GALENICA,ALERGYL,MEQUITAZINE,5,MG,SOLUTION BUVABLE,1 FLACON 120 ML,22.80,14.20,22.80,N,ANTIHISTAMINIQUE H1,0
6118010023316,PHARMA 5,ALFACAR,SUCRALFATE,1,G ,SUSPENSION BUVABLE,1 BOITE 30 SACHET,81.45,,,N,ANTIULCEREUX,0
6118010023323,PHARMA 5,ALFACAR,SUCRALFATE,500,MG,COMPRIME,1 BOITE 50 COMPRIME,77.65,,,N,ANTIULCEREUX,0
6118000091974,PHARMA 5,ALFACEFAL 125 MG/5 ML,CEFACLOR,125,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,42.00,26.30,42.00,A,CEPHALOSPORINE,70
6118000091981,PHARMA 5,ALFACEFAL 250 MG/5 ML,CEFACLOR,250,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,69.20,43.20,69.20,A,CEPHALOSPORINE,70
6118000091035,PHARMA 5,ALFACEFAL 500 MG,CEFACLOR,500,MG,GELULE,1 BOITE 12 GELULE,130.80,81.80,130.80,A,CEPHALOSPORINE,70
6118010137006,SYNTHEMEDIC,ALFAFERONE,INTERFERON ALPHA NATUREL LEUCOCYTAIRE,6,MUI,SOLUTION INJECTABLE,1 FLACON 1 ML,255.00,160.00,,A,ANTINEOPLASIQUE ET IMMUNOMODULATEUR,0
6118010136993,SYNTHEMEDIC,ALFAFERONE,INTERFERON ALPHA NATUREL LEUCOCYTAIRE,3,MUI,SOLUTION INJECTABLE,1 FLACON 1 ML,97.80,61.10,,A,ANTINEOPLASIQUE ET IMMUNOMODULATEUR,0
6118000091462,PHARMA 5,ALFAMOX,AMOXICILLINE,250,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 14 SACHET,28.60,17.90,28.60,A,PENICILLINE,70
6118000091042,PHARMA 5,ALFAMOX,AMOXICILLINE,1,G ,COMPRIME,1 BOITE 12 COMPRIME,50.00,31.30,50.00,A,PENICILLINE,70
6118010023347,PHARMA 5,ALFAMOX,AMOXICILLINE,500,MG,GELULE,1 BOITE 12 GELULE,32.30,20.20,32.30,A,PENICILLINE,70
6118000090052,PHARMA 5,ALFAMOX,AMOXICILLINE,250,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 100 ML,36.70,22.90,36.70,A,PENICILLINE,70
6118000091448,PHARMA 5,ALFAMOX,AMOXICILLINE,1,G ,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 14 SACHET,59.90,37.50,59.90,A,PENICILLINE,70
6118000091455,PHARMA 5,ALFAMOX,AMOXICILLINE,500,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 14 SACHET,42.00,26.30,42.00,A,PENICILLINE,70
6118000091479,PHARMA 5,ALFAMOX,AMOXICILLINE,125,MG,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 14 SACHET,19.10,11.90,19.10,A,PENICILLINE,70
6118000094845,PHARMA 5,ALFAMOX 1 G,AMOXICILLINE,1,G ,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 16 SACHET,68.50,42.80,68.50,A,PENICILLINE,70
6118000090601,PHARMA 5,ALFAMOX 1000 MG,AMOXICILLINE,1,G ,COMPRIME DISPERSIBLE,1 BOITE 24 COMPRIME,90.40,56.50,90.40,A,PENICILLINE,70
6118000090618,PHARMA 5,ALFAMOX 125 MG/5ML,AMOXICILLINE,125,MG,POUDRE POUR SUSPENSION BUVABLE,2 FLACON 60 ML,24.90,15.50,24.90,A,PENICILLINE,70
6118000094838,PHARMA 5,ALFAMOX 1G,AMOXICILLINE,1,G ,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 24 SACHET,90.80,56.80,90.80,A,PENICILLINE,70
6118000090625,PHARMA 5,ALFAMOX 250 MG,AMOXICILLINE,250,MG,COMPRIME DISPERSIBLE,1 BOITE 24 COMPRIME,45.70,28.60,45.70,A,PENICILLINE,70
6118000090632,PHARMA 5,ALFAMOX 250 MG/5ML,AMOXICILLINE,250,MG,POUDRE POUR SUSPENSION BUVABLE,2 FLACON 60 ML,37.70,23.50,37.70,A,PENICILLINE,70
6118000090656,PHARMA 5,ALFAMOX 500 MG,AMOXICILLINE,500,MG,COMPRIME DISPERSIBLE,1 BOITE 24 COMPRIME,56.90,35.50,56.90,A,PENICILLINE,70
6118000090663,PHARMA 5,ALFAMOX 500 MG/5ML,AMOXICILLINE,500,MG,POUDRE POUR SUSPENSION BUVABLE,2 FLACON 60 ML,54.40,34.00,54.40,A,PENICILLINE,70
6118000091400,PHARMA 5,ALFAPROXINE,CIPROFLOXACINE,500,MG,COMPRIME PELLICULE,1 BOITE 10 COMPRIME,74.80,46.70,74.80,A,FLUOROQUINOLONE,70
6118000091394,PHARMA 5,ALFAPROXINE,CIPROFLOXACINE,250,MG,COMPRIME PELLICULE,1 BOITE 10 COMPRIME,51.40,32.10,51.40,A,FLUOROQUINOLONE,70
6118000092582,PHARMA 5,ALFAPROXINE,CIPROFLOXACINE,250,MG,COMPRIME PELLICULE,1 BOITE 16 COMPRIME,72.40,45.20,72.40,A,FLUOROQUINOLONE,70
6118000091424,PHARMA 5,ALFAPROXINE,CIPROFLOXACINE,500,MG,COMPRIME PELLICULE,1 BOITE 2 COMPRIME,33.60,21.00,33.60,A,FLUOROQUINOLONE,70
6118000091417,PHARMA 5,ALFAPROXINE,CIPROFLOXACINE,750,MG,COMPRIME PELLICULE,1 BOITE 10 COMPRIME,182.20,113.90,182.20,A,FLUOROQUINOLONE,70
6118000092599,PHARMA 5,ALFAPROXINE,CIPROFLOXACINE,500,MG,COMPRIME PELLICULE,1 BOITE 16 COMPRIME,119.60,74.80,119.60,A,FLUOROQUINOLONE,70
6118000092070,PHARMA 5,ALFAPROXINE,CIPROFLOXACINE,250,MG,COMPRIME PELLICULE,1 BOITE 20 COMPRIME,90.50,56.50,90.50,A,FLUOROQUINOLONE,70
6118000092063,PHARMA 5,ALFAPROXINE,CIPROFLOXACINE,500,MG,COMPRIME PELLICULE,1 BOITE 20 COMPRIME,131.60,82.20,131.60,A,FLUOROQUINOLONE,70
6118000021056,SOTHEMA,ALFATIL,CEFACLOR,500,MG,COMPRIME DISPERSIBLE,1 BOITE 12 COMPRIME,156.50,97.80,130.80,A,CEPHALOSPORINE,70
6118000020776,SOTHEMA,ALFATIL,CEFACLOR,500,MG,GELULE,1 BOITE 12 GELULE,140.20,87.60,130.80,A,CEPHALOSPORINE,70
6118000021667,SOTHEMA,ALFATIL,CEFACLOR,125,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,43.50,27.20,43.50,A,CEPHALOSPORINE,70
6118000021674,SOTHEMA,ALFATIL,CEFACLOR,250,MG,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 60 ML,69.20,43.20,69.20,A,CEPHALOSPORINE,70
6118000030973,LAPROPHAN,ALGANTIL,IBUPROFENE,250,MG,SUPPOSITOIRE,1 BOITE 10 SUPPOSITOIRE,15.60,9.70,15.60,C,ANTI-INFLAMMATOIRE NON STEROIDIEN,70
6118000030065,LAPROPHAN,ALGANTIL,IBUPROFENE,200,MG,COMPRIME ENROBE,1 BOITE 20 COMPRIME,18.40,11.50,18.40,N,ANTI-INFLAMMATOIRE NON STEROIDIEN,70
