nom,dosage,forme,substance_active,classe_therapeutique,epi_laboratoire,statut_commercialisation,statut_amm,presentation,pp_gn,ppv,ph,pfht,tva,lien_rcp_naf,join_key
MELADININE,10 MG,COMPRIME,METHOXSALENE,DERMATOLOGIE-VENEROLOGIE,SOTHEMA,Commercialisé,AMM ENREGISTREE,BOITE DE 30,GN,23.8,14.9,14.19,0,,MELADININE|10MG|COMPRIME
MELAXIB,"3,50 G / 4,29 G / 2,14 G",PATE ORALE,LACTULOSE // PARAFFINE LIQUIDE // VASELINE,GASTROENTEROLOGIE-HEPATOLOGIE,BIOCODEX MAROC,Non Commercialisé,AMM ENREGISTREE,BOITE DE 6 SACHETS DE 10 G,PP,63.5,39.7,37.83,0,,MELAXIB|3.50G4.29G2.14G|PATEORALE
MELICAM IPHARMA,15 MG,COMPRIME SECABLE,MELOXICAM,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,SPIMACO MAROC,Commercialisé,AMM ENREGISTREE,BOITE DE 20,GN,72.6,45.4,43.21,0,,MELICAMIPHARMA|15MG|COMPRIMESECABLE
MELICAM IPHARMA,"7,5 MG",COMPRIME SECABLE,MELOXICAM,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,SPIMACO MAROC,Commercialisé,AMM ENREGISTREE,BOITE DE 20,GN,47.7,29.8,28.37,0,,MELICAMIPHARMA|7.5MG|COMPRIMESECABLE
MELIX,5 MG,COMPRIME,GLIBENCLAMIDE,ENDOCRINOLOGIE-METABOLISME,SOTHEMA,Non Commercialisé,AMM ENREGISTREE,BOITE DE 30,GN,19.5,12.2,11.61,0,,MELIX|5MG|COMPRIME
MELIX,5 MG,COMPRIME,GLIBENCLAMIDE,ENDOCRINOLOGIE-METABOLISME,SOTHEMA,Non Commercialisé,AMM ENREGISTREE,BOITE DE 60,GN,32.5,20.3,19.35,0,,MELIX|5MG|COMPRIME
MELLEVA,"0,15 MG / 0,03 MG",COMPRIMES PELLICULES,DESOGESTREL // ETHINYLESTRADIOL,GYNECOLOGIE-OBSTETRIQUE-CONTRACEPTION,BOTTU,Commercialisé AO,AMM ENREGISTREE,BOITE DE 21,GN,22.6,14.1,13.43,0,,MELLEVA|0.15MG0.03MG|COMPRIMESPELLICULES
MELOXAM PROMOPHARM,15 MG,COMPRIME,MELOXICAM,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,PROMOPHARM,Commercialisé,AMM ENREGISTREE,BOITE DE 28,GN,89.4,55.9,53.24,0,,MELOXAMPROMOPHARM|15MG|COMPRIME
MELOXAM PROMOPHARM,"7,5 MG",COMPRIME,MELOXICAM,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,PROMOPHARM,Commercialisé,AMM ENREGISTREE,BOITE DE 28,GN,65.4,40.9,38.96,0,,MELOXAMPROMOPHARM|7.5MG|COMPRIME
MELOXAM PROMOPHARM,15 MG,COMPRIME,MELOXICAM,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,PROMOPHARM,Commercialisé,AMM ENREGISTREE,BOITE DE 14,GN,50.8,31.8,30.25,0,,MELOXAMPROMOPHARM|15MG|COMPRIME
MELOXAM PROMOPHARM,15 MG,COMPRIME,MELOXICAM,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,PROMOPHARM,Non Commercialisé,AMM ENREGISTREE,BOITE DE 7,GN,26.0,16.2,15.47,0,,MELOXAMPROMOPHARM|15MG|COMPRIME
MELOXAM PROMOPHARM,"7,5 MG",COMPRIME,MELOXICAM,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,PROMOPHARM,Commercialisé,AMM ENREGISTREE,BOITE DE 14,GN,33.8,21.1,20.14,0,,MELOXAMPROMOPHARM|7.5MG|COMPRIME
MELOXAM PROMOPHARM,"7,5 MG",COMPRIME,MELOXICAM,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,PROMOPHARM,Non Commercialisé,AMM ENREGISTREE,BOITE DE 7,GN,19.2,12.0,11.46,0,,MELOXAMPROMOPHARM|7.5MG|COMPRIME
MELOXICAM GT,15 MG,COMPRIME SECABLE,MELOXICAM,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,ATLAS PHARM,Commercialisé,AMM ENREGISTREE,BOITE DE 20,GN,72.6,45.4,43.21,0,,MELOXICAMGT|15MG|COMPRIMESECABLE
MELOXICAM GT,"7,5 MG",COMPRIME,MELOXICAM,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,ATLAS PHARM,Commercialisé,AMM ENREGISTREE,BOITE DE 20,GN,51.0,31.9,30.37,0,,MELOXICAMGT|7.5MG|COMPRIME
MELOXICAM GT,15 MG,COMPRIME SECABLE,MELOXICAM,,ZENITH PHARMA,Retiré du Marché,AMM RETIREE,BOITE DE 30,GN,115.9,72.2,64.47,0,,MELOXICAMGT|15MG|COMPRIMESECABLE
MELOXICAM GT,"7,5 MG",COMPRIME,MELOXICAM,,ZENITH PHARMA,Retiré du Marché,AMM RETIREE,BOITE DE 30,GN,72.1,44.9,40.11,0,,MELOXICAMGT|7.5MG|COMPRIME
MELP SPAL 50,50 MG / 10 ML,POUDRE ET SOLVANT POUR SOLUTION INJECTABLE // POUR PERFUSION (IV) // FLACON DE POUDRE IYOPHILISEE ET FLACON DE SOLVANT DE 10ML,MELPHALAN (CHLORHYDRATE),CANCEROLOGIE,SOTHEMA,AMM sans prix,AMM ENREGISTREE,BOITE DE 1 FLACON DE POUDRE IYOPHILISEE ET 1 FLACON DU SOLVANT (10 ML ),GN,,,,0,,MELPSPAL50|50MG10ML|POUDREETSOLVANTPOURSOLUTIONINJECTABLEPOURPERFUSIONIVFLACONDEPOUDREIYOPHILISEEETFLACONDESOLVANTDE10ML
MELPHEA,50 MG,POUDRE IYOPHILISEE EN FLACON ET SOLVANT EN FLACON DE 10 ML POUR SOLUTION A DILUER POUR PERFUSION,MELPHALAN (CHLORHYDRATE),CANCEROLOGIE,AMANYS PHARMA,AMM sans prix,AMM ENREGISTREE,BOITE DE 1 FLACON DE POUDRE ET 1 FLACON DE 10 ML DE SOLVANT,GN,,,,0,,MELPHEA|50MG|POUDREIYOPHILISEEENFLACONETSOLVANTENFLACONDE10MLPOURSOLUTIONADILUERPOURPERFUSION
MEMANTINE GT,10 MG,COMPRIME PELLICULE,MEMANTINE,NEUROLOGIE,ATLAS PHARM,Commercialisé,AMM ENREGISTREE,BOITE DE 28,GN,126.3,79.0,75.21,0,,MEMANTINEGT|10MG|COMPRIMEPELLICULE
MEMANTINE GT,20 MG,COMPRIME PELLICULE,MEMANTINE,NEUROLOGIE,ATLAS PHARM,Commercialisé,AMM ENREGISTREE,BOITE DE 28,GN,198.5,124.1,118.16,0,,MEMANTINEGT|20MG|COMPRIMEPELLICULE
MEMANTINE GT,10 MG,COMPRIME PELLICULE,MEMANTINE,NEUROLOGIE,ATLAS PHARM,AMM sans prix,AMM ENREGISTREE,BOITE DE 56,GN,,,,0,,MEMANTINEGT|10MG|COMPRIMEPELLICULE
MEMANTINE ISIO,10 MG,COMPRIME PELLICULE,MEMANTINE (CHLORHYDRATE),NEUROLOGIE,ISIO LABORATOIRES,Commercialisé,AMM ENREGISTREE,BOITE DE 14 COMPRIMES PELLICULES,GN,74.7,46.7,44.45,0,,MEMANTINEISIO|10MG|COMPRIMEPELLICULE
MEMANTINE ISIO,10 MG,COMPRIME PELLICULE,MEMANTINE (CHLORHYDRATE),NEUROLOGIE,ISIO LABORATOIRES,Commercialisé AO,AMM ENREGISTREE,BOITE DE 28 COMPRIMES PELLICULES,GN,133.3,83.3,79.38,0,,MEMANTINEISIO|10MG|COMPRIMEPELLICULE
MEMANTINE ISIO,10 MG,COMPRIME PELLICULE,MEMANTINE (CHLORHYDRATE),NEUROLOGIE,ISIO LABORATOIRES,Non Commercialisé,AMM ENREGISTREE,BOITE DE 56 COMPRIMES PELLICULES,GN,234.0,146.7,139.7,0,,MEMANTINEISIO|10MG|COMPRIMEPELLICULE
MENACTRA,4 ΜG,SOLUTION INJECTABLE,"VACCIN ( NEISSERIA MENINGITIDIS, POLYSACCHARIDIQUE )",VACCINS,SANOFI AVENTIS,Non Commercialisé,AMM ENREGISTREE,"BOITE DE 1 FLACON D'UNE DOSE DE 0,5 ML",VACCIN,576.0,383.0,365.0,0,,MENACTRA|4G|SOLUTIONINJECTABLE
MENACTRA,4 ΜG,SOLUTION INJECTABLE,"VACCIN ( NEISSERIA MENINGITIDIS, POLYSACCHARIDIQUE )",VACCINS,SANOFI AVENTIS,Commercialisé AO,AMM ENREGISTREE,"BOITE DE 5 FLACONS D'UNE DOSE DE 0,5 ML",VACCIN,1789.0,1533.0,1460.0,0,,MENACTRA|4G|SOLUTIONINJECTABLE
MENCEVAX AC,-,POUDRE LYOPHILISEE,VACCIN ( NEISSERIA MENINGITIDIS AC ),,GSK,Retiré du Marché,AMM RETIREE,BOITE DE 1 FLACON MONODOSE,PP,180.0,112.1,100.13,0,,MENCEVAXAC||POUDRELYOPHILISEE
MENCEVAX ACWY,-,POUDRE LYOPHILISEE,VACCIN ( NEISSERIA MENINGITIDIS ACYW135 ),VACCINS,PFIZER,Non Commercialisé,AMM ENREGISTREE,BOITE DE 1 FLACON MONODOSE,VACCIN,164.8,103.0,98.13,0,,MENCEVAXACWY||POUDRELYOPHILISEE
MENCEVAX ACWY,-,POUDRE LYOPHILISEE,VACCIN ( NEISSERIA MENINGITIDIS ACYW135 ),VACCINS,PFIZER,Non Commercialisé,AMM ENREGISTREE,FLACON DE 10 DOSES,VACCIN,1141.0,866.0,825.13,0,,MENCEVAXACWY||POUDRELYOPHILISEE
MENOPUR,75 UI / 75 UI,POUDRE + SOLVANT,MENOTROPINE,GYNECOLOGIE-OBSTETRIQUE-CONTRACEPTION,SOTHEMA,Commercialisé,AMM ENREGISTREE,BOITE DE 5 FLACONS,PP,1183.0,909.0,865.87,0,,MENOPUR|75UI75UI|POUDRESOLVANT
MENOPUR,75 UI,POUDRE ET SOLVANT POUR SOLUTION INJECTABLE,MENOTROPINE,GYNECOLOGIE-OBSTETRIQUE-CONTRACEPTION,SOTHEMA,Non Commercialisé,AMM ENREGISTREE,BOITE D'UN FLACON DE POUDRE ET UNE AMPOULE DE 1 ML DE SOLVANT,PP,268.0,178.6,170.06,0,,MENOPUR|75UI|POUDREETSOLVANTPOURSOLUTIONINJECTABLE
MENOPUR,600 UI,POUDRE ET SOLVANT POUR SOLUTION INJECTABLE,MENOTROPINE,GYNECOLOGIE-OBSTETRIQUE-CONTRACEPTION,SOTHEMA,Non Commercialisé,AMM ENREGISTREE,BOITE UNITAIRE,PP,1491.0,1227.0,1168.62,0,,MENOPUR|600UI|POUDREETSOLVANTPOURSOLUTIONINJECTABLE
MENOPUR,1200 UI,POUDRE ET SOLVANT POUR SOLUTION INJECTABLE,MENOTROPINE,GYNECOLOGIE-OBSTETRIQUE-CONTRACEPTION,SOTHEMA,Non Commercialisé,AMM ENREGISTREE,BOITE UNITAIRE,PP,2783.0,2454.0,2337.22,0,,MENOPUR|1200UI|POUDREETSOLVANTPOURSOLUTIONINJECTABLE
MENQUADFI,-,SOLUTION INJECTABLE,VACCIN ( NEISSERIA MENINGITIDIS ACYW CONJUGE ),VACCINS,SANOFI AVENTIS,Commercialisé,AMM ENREGISTREE,"BOITE DE 1 FLACON UNI-DOSE DE 0,5 ML",VACCIN,605.0,402.0,382.97,0,,MENQUADFI||SOLUTIONINJECTABLE
MENVEO,"UNE DOSE (0,5 ML DE VACCIN RECONSTITUE)",POUDRE ET SOLUTION POUR SOLUTION INJECTABLE,"VACCIN ( NEISSERIA MENINGITIDIS ACYW139, OLIGOSIDE // CORYNEBACTERIUM DIPHTERIAE PROTEINE CRM-197 )",VACCINS,GSK,AMM sans prix,AMM ENREGISTREE,BOITE D'UNE DOSE (DEUX FLACONS),VACCIN,,,,0,,MENVEO|UNEDOSE0.5MLDEVACCINRECONSTITUE|POUDREETSOLUTIONPOURSOLUTIONINJECTABLE
MEPACYL,"0,10 G",SOLUTION POUR USAGE DENTAIRE,DEXAMETHASONE (ACETATE),ORL-STOMATOLOGIE,SOTHEMA,AMM sans prix,AMM ENREGISTREE,FLACON DE 14 ML,PP,,,,0,,MEPACYL|0.10G|SOLUTIONPOURUSAGEDENTAIRE
MEPHINE,10 MG / ML,SOLUTION INJECTABLE EN AMPOULE,MORPHINE,ANESTHESIE-REANIMATION,SOTHEMA,AMM sans prix,AMM ENREGISTREE,BOITE DE 10,GN,,,,0,,MEPHINE|10MGML|SOLUTIONINJECTABLEENAMPOULE
MEPRA,1 G,POUDRE POUR SOLUTION INJECTABLE OU POUR PERFUSION,MEROPENEME,,PROMOPHARM,Retiré du Marché,AMM RETIREE,BOITE DE 10 FLACONS,GN,657.0,435.0,389.04,0,,MEPRA|1G|POUDREPOURSOLUTIONINJECTABLEOUPOURPERFUSION
MEPRA,500 MG,POUDRE POUR SOLUTION INJECTABLE OU POUR PERFUSION,MEROPENEME,,PROMOPHARM,Retiré du Marché,AMM RETIREE,BOITE DE 10 FLACONS,GN,365.0,242.0,216.43,0,,MEPRA|500MG|POUDREPOURSOLUTIONINJECTABLEOUPOURPERFUSION
MEPRAMIDE,0.0024,GOUTTE BUVABLE,BROMOPRIDE,GASTROENTEROLOGIE-HEPATOLOGIE,GALENICA,Commercialisé AO / Export,AMM ENREGISTREE,FLACON DE 60 ML,GN,16.9,10.5,10.04,0,,MEPRAMIDE|0.0024|GOUTTEBUVABLE
MEPRAMIDE,10 MG,COMPRIME,BROMOPRIDE,GASTROENTEROLOGIE-HEPATOLOGIE,GALENICA,Commercialisé AO / Export,AMM ENREGISTREE,BOITE DE 20,GN,33.5,21.0,19.97,0,,MEPRAMIDE|10MG|COMPRIME
MEPRAMIDE,0.01,SOLUTION BUVABLE,BROMOPRIDE,GASTROENTEROLOGIE-HEPATOLOGIE,GALENICA,Commercialisé,AMM ENREGISTREE,FLACON DE 125 ML,GN,26.3,16.5,15.69,0,,MEPRAMIDE|0.01|SOLUTIONBUVABLE
MERCILON,"0,15 MG / 0,02 MG",COMPRIME,DESOGESTREL // ETHINYLESTRADIOL,GYNECOLOGIE-OBSTETRIQUE-CONTRACEPTION,MAPHAR,Commercialisé,AMM ENREGISTREE,BOITE DE 21,PP,54.2,33.9,32.27,0,,MERCILON|0.15MG0.02MG|COMPRIME
MERCRYL,-,SOLUTION MOUSSANTE NF,BENZALKONIUM (CHLORURE) // CHLORHEXIDINE (DIGLUCONATE),DERMATOLOGIE-VENEROLOGIE,SYNTHEMEDIC,Non Commercialisé,AMM ENREGISTREE,FLACON DE 1L,GN,36.1,22.5,21.47,0,,MERCRYL||SOLUTIONMOUSSANTENF
MERCRYL,-,SOLUTION MOUSSANTE NF,BENZALKONIUM (CHLORURE) // CHLORHEXIDINE (DIGLUCONATE),DERMATOLOGIE-VENEROLOGIE,SYNTHEMEDIC,Non Commercialisé,AMM ENREGISTREE,FLACON DE 300ML,GN,19.8,12.3,11.77,0,,MERCRYL||SOLUTIONMOUSSANTENF
MERILYS,"0,15 MG / 0,02 MG",COMPRIME,DESOGESTREL // ETHINYLESTRADIOL,GYNECOLOGIE-OBSTETRIQUE-CONTRACEPTION,ZENITH PHARMA,Non Commercialisé,AMM ENREGISTREE,BOITE DE 21,GN,37.9,23.7,22.57,0,,MERILYS|0.15MG0.02MG|COMPRIME
MEROPENEME HOSPIRA,1 G,POUDRE POUR SOLUTION INJECTABLE OU POUR PERFUSION,MEROPENEME,INFECTIOLOGIE-PARASITOLOGIE,PFIZER,Non Commercialisé,AMM ENREGISTREE,BOITE DE 1 FLACON DE 30 ML,GN,106.2,66.4,63.21,0,,MEROPENEMEHOSPIRA|1G|POUDREPOURSOLUTIONINJECTABLEOUPOURPERFUSION
MEROPENEME HOSPIRA,1 G,POUDRE POUR SOLUTION INJECTABLE OU POUR PERFUSION,MEROPENEME,INFECTIOLOGIE-PARASITOLOGIE,PFIZER,Non Commercialisé,AMM ENREGISTREE,BOITE DE 10 FLACON DE 30 ML,GN,614.0,408.0,389.04,0,,MEROPENEMEHOSPIRA|1G|POUDREPOURSOLUTIONINJECTABLEOUPOURPERFUSION
MEROPENEME HOSPIRA,500 MG,POUDRE POUR SOLUTION INJECTABLE OU POUR PERFUSION,MEROPENEME,INFECTIOLOGIE-PARASITOLOGIE,PFIZER,Non Commercialisé,AMM ENREGISTREE,BOITE DE 1 FLACON DE 20 ML,GN,63.6,39.8,37.87,0,,MEROPENEMEHOSPIRA|500MG|POUDREPOURSOLUTIONINJECTABLEOUPOURPERFUSION
MEROPENEME HOSPIRA,500 MG,POUDRE POUR SOLUTION INJECTABLE OU POUR PERFUSION,MEROPENEME,INFECTIOLOGIE-PARASITOLOGIE,PFIZER,Non Commercialisé,AMM ENREGISTREE,BOITE DE 10 FLACON DE 20 ML,GN,341.0,227.0,216.43,0,,MEROPENEMEHOSPIRA|500MG|POUDREPOURSOLUTIONINJECTABLEOUPOURPERFUSION
MERSAVA,500 MG,POUDRE POUR SOLUTION POUR PERFUSION,VANCOMYCINE,INFECTIOLOGIE-PARASITOLOGIE,PROMOPHARM,Commercialisé AO,AMM ENREGISTREE,BOITE DE 1 FLACON,GN,177.6,111.0,105.7,0,,MERSAVA|500MG|POUDREPOURSOLUTIONPOURPERFUSION
MERSAVA,500 MG,POUDRE POUR SOLUTION POUR PERFUSION,VANCOMYCINE,INFECTIOLOGIE-PARASITOLOGIE,PROMOPHARM,Commercialisé AO,AMM ENREGISTREE,BOITE DE 10 FLACONS,GN,1162.0,887.0,845.6,0,,MERSAVA|500MG|POUDREPOURSOLUTIONPOURPERFUSION
MERSAVA,1 G,POUDRE POUR SOLUTION POUR PERFUSION,VANCOMYCINE,INFECTIOLOGIE-PARASITOLOGIE,PROMOPHARM,Commercialisé AO,AMM ENREGISTREE,BOITE DE 1 FLACON,GN,328.0,218.0,208.2,0,,MERSAVA|1G|POUDREPOURSOLUTIONPOURPERFUSION
MERSAVA,1 G,POUDRE POUR SOLUTION POUR PERFUSION,VANCOMYCINE,INFECTIOLOGIE-PARASITOLOGIE,PROMOPHARM,Commercialisé AO,AMM ENREGISTREE,BOITE DE 10 FLACONS,GN,1999.0,1748.0,1665.7,0,,MERSAVA|1G|POUDREPOURSOLUTIONPOURPERFUSION
MESTINON,60 MG,COMPRIME,PYRIDOSTIGMINE (BROMURE),GASTROENTEROLOGIE-HEPATOLOGIE,STERIPHARMA,Commercialisé,AMM ENREGISTREE,FLACON DE 20,PP,58.8,36.7,34.98,0,,MESTINON|60MG|COMPRIME
METAGLIZ,200 MG / 100 ML,SOLUTION ORALE,METOCLOPRAMIDE,GASTROENTEROLOGIE-HEPATOLOGIE,COOPER PHARMA,Non Commercialisé,AMM ENREGISTREE,FLACON DE 150 ML,GN,17.6,11.0,10.46,0,,METAGLIZ|200MG100ML|SOLUTIONORALE
METAIODOBENZYIGUANIDINE-131I (MIBG-131I) FOR THERAPEUTIC USE®,370 -740 MBQ / ML,SOLUTION INJECTABLE EN FLACON,IOBENGUANE (131-I),DIAGNOSTIC-IMAGERIE,CYCLOPHARMA,AMM sans prix,AMM ENREGISTREE,FLACON DANS UN RECIPIENT DE PROTECTION,RX,,,,0,,METAIODOBENZYIGUANIDINE131IMIBG131IFORTHERAPEUTICUSE|370740MBQML|SOLUTIONINJECTABLEENFLACON
METALYSE,10000 UI,POUDRE ET SOLVANT POUR SOLUTION INJECTABLE,TENECTEPLASE,CARDIOLOGIE-ANGEIOLOGIE-HEMATOLOGIE,BOTTU,Commercialisé,AMM ENREGISTREE,BOITE DE 1 FLACON DE 20 ML + SERINGUE DE 10 ML,PP,11007.0,10799.0,10399.62,0,,METALYSE|10000UI|POUDREETSOLVANTPOURSOLUTIONINJECTABLE
METANAZ,50 ΜG / DOSE,SUSPENSION POUR PULVERISATION NASALE,MOMETASONE (FUROATE),PNEUMOLOGIE-ALLERGOLOGIE,CIPLA,Non Commercialisé,AMM ENREGISTREE,FLACON DE 20 ML / 140 DOSES,GN,102.8,64.2,61.19,0,,METANAZ|50GDOSE|SUSPENSIONPOURPULVERISATIONNASALE
METEOSPASMYL,60 G / 300 MG,CAPSULE MOLLE,ALVERINE (CITRATE) // SIMETHICONE,GASTROENTEROLOGIE-HEPATOLOGIE,MAPHAR,Commercialisé,AMM ENREGISTREE,BOITE DE 20,PP,37.7,23.6,22.47,0,,METEOSPASMYL|60G300MG|CAPSULEMOLLE
METFORMINE RIM,1000 MG,COMPRIME PELLICULE,METFORMINE (CHLORHYDRATE),ENDOCRINOLOGIE-METABOLISME,RIM PHARMA,AMM sans prix,AMM ENREGISTREE,BOITE DE 30,GN,,,,0,,METFORMINERIM|1000MG|COMPRIMEPELLICULE
METFORMINE RIM,500 MG,COMPRIME PELICULLE SECABLE,METFORMINE (CHLORHYDRATE),ENDOCRINOLOGIE-METABOLISME,RIM PHARMA,AMM sans prix,AMM ENREGISTREE,BOITE DE 14,GN,,,,0,,METFORMINERIM|500MG|COMPRIMEPELICULLESECABLE
METFORMINE RIM,850 MG,COMPRIME PELICULLE SECABLE,METFORMINE (CHLORHYDRATE),ENDOCRINOLOGIE-METABOLISME,RIM PHARMA,AMM sans prix,AMM ENREGISTREE,BOITE DE 28,GN,,,,0,,METFORMINERIM|850MG|COMPRIMEPELICULLESECABLE
METFORMINE WIN,1000 MG,COMPRIME PELLICULE,METFORMINE (CHLORHYDRATE),ENDOCRINOLOGIE-METABOLISME,SANOFI AVENTIS,Non Commercialisé,AMM ENREGISTREE,BOITE DE 30,GN,19.9,12.4,11.85,0,,METFORMINEWIN|1000MG|COMPRIMEPELLICULE
METFORMINE WIN,500 MG,COMPRIME PELLICULE,METFORMINE (CHLORHYDRATE),ENDOCRINOLOGIE-METABOLISME,SANOFI AVENTIS,Non Commercialisé,AMM ENREGISTREE,BOITE DE 30,GN,10.4,6.5,6.19,0,,METFORMINEWIN|500MG|COMPRIMEPELLICULE
METFORMINE WIN,850 MG,COMPRIME PELLICULE,METFORMINE (CHLORHYDRATE),ENDOCRINOLOGIE-METABOLISME,SANOFI AVENTIS,Non Commercialisé,AMM ENREGISTREE,BOITE DE 30,GN,17.1,10.7,10.18,0,,METFORMINEWIN|850MG|COMPRIMEPELLICULE
METHADONE SOTHEMA,"1,33 MG / ML",SIROP,METHADONE (CHLORHYDRATE),ADDICTOLOGIE,SOTHEMA,Commercialisé AO,AMM ENREGISTREE,FLACON DE 500 ML,GN,31.4,19.6,18.69,0,,METHADONESOTHEMA|1.33MGML|SIROP
METHERGIN,"0,20 MG / ML",SOLUTE INJECTABLE,METHYLERGOMETRINE,GYNECOLOGIE-OBSTETRIQUE-CONTRACEPTION,LAPROPHAN,Non Commercialisé,AMM ENREGISTREE,BOITE DE 3 AMPOULESS DE 1 ML,PP,17.8,11.2,10.63,0,,METHERGIN|0.20MGML|SOLUTEINJECTABLE
METHERGIN,"0,25 MG / ML",SOLUTION BUVABLE EN GOUTTES,METHYLERGOMETRINE,GYNECOLOGIE-OBSTETRIQUE-CONTRACEPTION,LAPROPHAN,Non Commercialisé,AMM ENREGISTREE,FLACON DE 10ML,PP,38.2,23.9,22.75,0,,METHERGIN|0.25MGML|SOLUTIONBUVABLEENGOUTTES
METHERGIN,"0,125 MG",COMPRIME PELLICULE,METHYLERGOMETRINE,GYNECOLOGIE-OBSTETRIQUE-CONTRACEPTION,LAPROPHAN,Non Commercialisé,AMM ENREGISTREE,BOITE DE 20,PP,26.0,16.3,15.5,0,,METHERGIN|0.125MG|COMPRIMEPELLICULE
METHOTREXATE BELLON,25 MG / ML,SOLUTION INJECTABLE,METHOTREXATE,,MAPHAR,Retiré du Marché,AMM RETIREE,BOITE DE 1 FLACON DE 1 ML,GN,36.3,22.7,21.61,0,,METHOTREXATEBELLON|25MGML|SOLUTIONINJECTABLE
METHOTREXATE BELLON,5 MG / 2 ML,SOLUTION INJECTABLE,METHOTREXATE,,MAPHAR,Retiré du Marché,AMM RETIREE,BOITE DE 1 FLACON,GN,21.2,13.2,12.62,0,,METHOTREXATEBELLON|5MG2ML|SOLUTIONINJECTABLE
METHOTREXATE BIODIM,25 MG,SOLUTION INJECTABLE,METHOTREXATE,RHUMATOLOGIE,MAPHAR,Non Commercialisé,AMM ENREGISTREE,BOITE DE 1 FLACON,PP,94.1,58.8,56.0,0,,METHOTREXATEBIODIM|25MG|SOLUTIONINJECTABLE
METHOTREXATE BIODIM,5 MG,SOLUTION INJECTABLE,METHOTREXATE,RHUMATOLOGIE,MAPHAR,Non Commercialisé,AMM ENREGISTREE,BOITE DE 1 FLACON,PP,38.1,23.8,22.66,0,,METHOTREXATEBIODIM|5MG|SOLUTIONINJECTABLE
METHOTREXATE MYLAN,100 MG / ML,INJECTABLE,METHOTREXATE,RHUMATOLOGIE,SYNTHEMEDIC,Non Commercialisé,AMM ENREGISTREE,BOITE DE 10 FLACON DE 50ML,GN,11067.0,10858.0,10458.0,0,,METHOTREXATEMYLAN|100MGML|INJECTABLE
METHOTREXATE MYLAN,100 MG / ML,SOLUTION INJECTABLE,METHOTREXATE,RHUMATOLOGIE,SYNTHEMEDIC,Non Commercialisé,AMM ENREGISTREE,BOITE DE 10 FLACONS DE 10 ML,GN,3439.0,3128.0,2979.68,0,,METHOTREXATEMYLAN|100MGML|SOLUTIONINJECTABLE
METHOTREXATE MYLAN,"2,5 MG / ML",INJECTABLE,METHOTREXATE,RHUMATOLOGIE,SYNTHEMEDIC,Non Commercialisé,AMM ENREGISTREE,BOITE DE 10 FLACON DE 2 ML,GN,178.0,111.2,105.95,0,,METHOTREXATEMYLAN|2.5MGML|INJECTABLE
METHOTREXATE MYLAN,25 MG / ML,INJECTABLE,METHOTREXATE,RHUMATOLOGIE,SYNTHEMEDIC,Non Commercialisé,AMM ENREGISTREE,BOITE DE 1 FLACON DE 200ML,GN,1392.0,1124.0,1071.0,0,,METHOTREXATEMYLAN|25MGML|INJECTABLE
METHOTREXATE MYLAN,25 MG / ML,SOLUTION INJECTABLE,METHOTREXATE,RHUMATOLOGIE,SYNTHEMEDIC,Commercialisé,AMM ENREGISTREE,BOITE DE 10 FLACON DE 20 ML,GN,1340.0,1071.0,1020.0,0,,METHOTREXATEMYLAN|25MGML|SOLUTIONINJECTABLE
METHOTREXATE MYLAN,50 MG / 2 ML,INJECTABLE,METHOTREXATE,RHUMATOLOGIE,SYNTHEMEDIC,Commercialisé,AMM ENREGISTREE,BOITE DE 10 FLACON DE 2 ML,GN,486.0,323.0,308.07,0,,METHOTREXATEMYLAN|50MG2ML|INJECTABLE
METHYLPREDNISOLONE ISIO,40 MG,POUDRE POUR SOLUTION INJECTABLE,METHYLPREDNISOLONE,ANTALGIQUES-ANALGESIQUES-ANTIPYRETIQUES-ANTI-INFLAMMATOIRES-ANTISPASMODIQUES,ISIO LABORATOIRES,Commercialisé,AMM ENREGISTREE,BOITE DE 1 FLACON,GN,22.0,13.7,13.1,0,,METHYLPREDNISOLONEISIO|40MG|POUDREPOURSOLUTIONINJECTABLE
