code,laboratoire,nom,dci,dosage,unite_dosage,forme,presentation,ppv,ph,ppv_br,princeps_generique_code,classe_therapeutique,taux_remboursement_cnss,dosage_text,join_key
6118010130373,GALENICA,RANITIL,RANITIDINE,300,MG,COMPRIME,1 BOITE 10 COMPRIME,69.2,43.2,69.2,C,ANTIHISTAMINIQUE H2,0,300 MG,RANITIL|300MG|COMPRIME
6118001300426,SUN PHARMACEUTICALS MOROCCO LLC,RANOZYP 10 MG,OLANZAPINE,10,MG,COMPRIME ORODISPERSIBLE,1 BOITE 28 COMPRIME ORODISPERSIBLE,254.0,158.9,254.0,A,NEUROLEPTIQUE,70,10 MG,RANOZYP10MG|10MG|COMPRIMEORODISPERSIBLE
6118001300419,SUN PHARMACEUTICALS MOROCCO LLC,RANOZYP 10 MG,OLANZAPINE,10,MG,COMPRIME ORODISPERSIBLE,1 BOITE 14 COMPRIME ORODISPERSIBLE,131.5,82.2,131.5,A,NEUROLEPTIQUE,70,10 MG,RANOZYP10MG|10MG|COMPRIMEORODISPERSIBLE
6118001300402,SUN PHARMACEUTICALS MOROCCO LLC,RANOZYP 5 MG,OLANZAPINE,5,MG,COMPRIME ORODISPERSIBLE,1 BOITE 28 COMPRIME ORODISPERSIBLE,146.0,91.2,146.0,A,NEUROLEPTIQUE,70,5 MG,RANOZYP5MG|5MG|COMPRIMEORODISPERSIBLE
6118001300396,SUN PHARMACEUTICALS MOROCCO LLC,RANOZYP 5 MG,OLANZAPINE,5,MG,COMPRIME ORODISPERSIBLE,1 BOITE 14 COMPRIME ORODISPERSIBLE,75.6,47.2,75.6,A,NEUROLEPTIQUE,70,5 MG,RANOZYP5MG|5MG|COMPRIMEORODISPERSIBLE
6118001300501,SUN PHARMACEUTICALS MOROCCO LLC,RANPIROLE,ROPINIROLE,1,MG,COMPRIME PELLICULE,1 BOITE 21 COMPRIME PELLICULE,62.4,39.0,62.4,A,ANTIPARKINSONIEN,70,1 MG,RANPIROLE|1MG|COMPRIMEPELLICULE
6118001300464,SUN PHARMACEUTICALS MOROCCO LLC,RANPIROLE,ROPINIROLE,0.25,MG,COMPRIME PELLICULE,1 BOITE 21 COMPRIME PELLICULE,31.1,19.5,31.1,A,ANTIPARKINSONIEN,70,0.25 MG,RANPIROLE|0.25MG|COMPRIMEPELLICULE
6118001300518,SUN PHARMACEUTICALS MOROCCO LLC,RANPIROLE,ROPINIROLE,1,MG,COMPRIME PELLICULE,1 BOITE 84 COMPRIME PELLICULE,212.0,132.6,212.0,A,ANTIPARKINSONIEN,70,1 MG,RANPIROLE|1MG|COMPRIMEPELLICULE
6118001300471,SUN PHARMACEUTICALS MOROCCO LLC,RANPIROLE,ROPINIROLE,0.25,MG,COMPRIME PELLICULE,1 BOITE 126 COMPRIME PELLICULE,157.0,98.1,157.0,A,ANTIPARKINSONIEN,70,0.25 MG,RANPIROLE|0.25MG|COMPRIMEPELLICULE
6118001300488,SUN PHARMACEUTICALS MOROCCO LLC,RANPIROLE,ROPINIROLE,0.5,MG,COMPRIME PELLICULE,1 BOITE 21 COMPRIME PELLICULE,37.0,23.1,37.0,A,ANTIPARKINSONIEN,70,0.5 MG,RANPIROLE|0.5MG|COMPRIMEPELLICULE
6118001300495,SUN PHARMACEUTICALS MOROCCO LLC,RANPIROLE,ROPINIROLE,0.5,MG,COMPRIME PELLICULE,1 BOITE 84 COMPRIME PELLICULE,125.9,78.7,125.9,A,ANTIPARKINSONIEN,70,0.5 MG,RANPIROLE|0.5MG|COMPRIMEPELLICULE
6118000380153,SUN PHARMACEUTICALS MOROCCO LLC,RANSIMVA 20 MG,SIMVASTATINE,20,MG,COMPRIME PELLICULE,1 BOITE 60 COMPRIME PELLICULE,182.1,113.8,182.1,A,HYPOLIPEMIANT,70,20 MG,RANSIMVA20MG|20MG|COMPRIMEPELLICULE
6118000380146,SUN PHARMACEUTICALS MOROCCO LLC,RANSIMVA 20 MG,SIMVASTATINE,20,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,94.3,58.9,94.3,A,HYPOLIPEMIANT,70,20 MG,RANSIMVA20MG|20MG|COMPRIMEPELLICULE
6118000380160,SUN PHARMACEUTICALS MOROCCO LLC,RANSIMVA 40 MG,SIMVASTATINE,40,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,171.0,106.9,171.0,A,HYPOLIPEMIANT,70,40 MG,RANSIMVA40MG|40MG|COMPRIMEPELLICULE
6118000380177,SUN PHARMACEUTICALS MOROCCO LLC,RANSIMVA 40 MG,SIMVASTATINE,40,MG,COMPRIME PELLICULE,1 BOITE 60 COMPRIME PELLICULE,283.0,188.1,283.0,A,HYPOLIPEMIANT,70,40 MG,RANSIMVA40MG|40MG|COMPRIMEPELLICULE
6118001182107,MAPHAR,RAPIFEN (H),ALFENTANIL,1,MG,SOLUTION INJECTABLE,1 BOITE 5 AMPOULE,59.5,37.2,59.5,B,ANALGESIQUE OPIOIDE,0,1 MG,RAPIFENH|1MG|SOLUTIONINJECTABLE
6118001182114,MAPHAR,RAPIFEN (H),ALFENTANIL,5,MG,SOLUTION INJECTABLE,1 BOITE 10 AMPOULE,451.0,300.0,451.0,B,ANALGESIQUE OPIOIDE,0,5 MG,RAPIFENH|5MG|SOLUTIONINJECTABLE
6118000490067,AXESS PHARMA,RASTINE 10 MG,ROSUVASTATINE,10,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,154.1,96.3,154.1,A,HYPOLIPEMIANT,70,10 MG,RASTINE10MG|10MG|COMPRIMEPELLICULE
6118000490074,AXESS PHARMA,RASTINE 20 MG,ROSUVASTATINE,20,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,249.0,156.2,249.0,A,HYPOLIPEMIANT,70,20 MG,RASTINE20MG|20MG|COMPRIMEPELLICULE
6118000490050,AXESS PHARMA,RASTINE 5 MG,ROSUVASTATINE,5,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,106.5,66.5,106.5,A,HYPOLIPEMIANT,70,5 MG,RASTINE5MG|5MG|COMPRIMEPELLICULE
6118000270232,ERGO,RAVIVA,MELOXICAM,15,MG,COMPRIME SECABLE,1 BOITE 20 COMPRIME SECABLE,72.6,45.4,72.6,A,ANTI-INFLAMMATOIRE NON STEROIDIEN,70,15 MG,RAVIVA|15MG|COMPRIMESECABLE
6118000270201,ERGO,RAVIVA,MELOXICAM,7.5,MG,COMPRIME SECABLE,1 BOITE 10 COMPRIME SECABLE,27.1,16.9,27.1,A,ANTI-INFLAMMATOIRE NON STEROIDIEN,70,7.5 MG,RAVIVA|7.5MG|COMPRIMESECABLE
6118000270225,ERGO,RAVIVA,MELOXICAM,15,MG,COMPRIME SECABLE,1 BOITE 10 COMPRIME SECABLE,36.4,22.8,36.4,A,ANTI-INFLAMMATOIRE NON STEROIDIEN,70,15 MG,RAVIVA|15MG|COMPRIMESECABLE
6118000270218,ERGO,RAVIVA,MELOXICAM,7.5,MG,COMPRIME SECABLE,1 BOITE 20 COMPRIME SECABLE,49.7,31.0,49.7,A,ANTI-INFLAMMATOIRE NON STEROIDIEN,70,7.5 MG,RAVIVA|7.5MG|COMPRIMESECABLE
6118000140726,NOVOPHARMA,RAZON,PANTOPRAZOLE,40,MG,COMPRIME ENROBE GASTRO-RESISTANT,1 BOITE 14 COMPRIME GASTRO-RESISTANT,93.4,58.4,93.4,C,INHIBITEUR DE LA POMPE A PROTON,70,40 MG,RAZON|40MG|COMPRIMEENROBEGASTRORESISTANT
6118000140924,NOVOPHARMA,RAZON 40 MG,PANTOPRAZOLE,40,MG,COMPRIME ENROBE GASTRO-RESISTANT,1 BOITE 7 COMPRIME ENROBE GASTRO-RESISTANT,49.1,30.7,49.1,C,INHIBITEUR DE LA POMPE A PROTON,70,40 MG,RAZON40MG|40MG|COMPRIMEENROBEGASTRORESISTANT
6118000140849,NOVOPHARMA,RAZON 40 MG,PANTOPRAZOLE,40,MG,COMPRIME ENROBE GASTRO-RESISTANT,1 BOITE 28 COMPRIME ENROBE GASTRO-RESISTANT,168.2,105.1,168.2,C,INHIBITEUR DE LA POMPE A PROTON,70,40 MG,RAZON40MG|40MG|COMPRIMEENROBEGASTRORESISTANT
6118001260362,PROMOPHARM,REBIF 22 ΜG,INTERFERON BETA-1A,22,ΜG,PREPARATION INJECTABLE,1 BOITE 12 SERINGUE,6192.0,5963.0,6192.0,A,IMMUNOSTIMULANT IMMUNOMODULATEUR,70,22 ΜG,REBIF22G|22G|PREPARATIONINJECTABLE
6118001260898,PROMOPHARM,REBIF 22 ΜG/ 0.5 ML,INTERFERON BETA-1A,22,ΜG,SOLUTION INJECTABLE,1 BOITE 4 CARTOUCHE,5121.0,4859.0,5121.0,A,IMMUNOSTIMULANT IMMUNOMODULATEUR,70,22 ΜG,REBIF22G0.5ML|22G|SOLUTIONINJECTABLE
6118001260379,PROMOPHARM,REBIF 44 ΜG,INTERFERON BETA-1A,44,ΜG,PREPARATION INJECTABLE,1 BOITE 12 SERINGUE,8187.0,8016.56,8187.0,A,IMMUNOSTIMULANT IMMUNOMODULATEUR,70,44 ΜG,REBIF44G|44G|PREPARATIONINJECTABLE
6118001260904,PROMOPHARM,REBIF 44 ΜG/ 0.5 ML,INTERFERON BETA-1A,44,ΜG,SOLUTION INJECTABLE,1 BOITE 4 CARTOUCHE,8266.0,8097.0,8266.0,A,IMMUNOSTIMULANT IMMUNOMODULATEUR,70,44 ΜG,REBIF44G0.5ML|44G|SOLUTIONINJECTABLE
6118001090624,POLYMEDIC,RECOFOL,PROPOFOL,10,MG,EMULSION INJECTABLE,1 FLACON 50 ML,,140.0,,A,ANESTHESIQUE,0,10 MG,RECOFOL|10MG|EMULSIONINJECTABLE
6118001090617,POLYMEDIC,RECOFOL,PROPOFOL,10,MG,EMULSION INJECTABLE,1 FLACON 100 ML,,280.0,,A,ANESTHESIQUE,0,10 MG,RECOFOL|10MG|EMULSIONINJECTABLE
6118001200313,POLYMEDIC,RECOFOL,PROPOFOL,10,MG,EMULSION INJECTABLE,1 BOITE 5 AMPOULE INJECTABLE,316.0,209.0,,A,ANESTHESIQUE,0,10 MG,RECOFOL|10MG|EMULSIONINJECTABLE
6118001090600,POLYMEDIC,RECOFOL,PROPOFOL,10,MG,EMULSION INJECTABLE,1 BOITE 5 AMPOULE INJECTABLE,316.0,209.0,,A,ANESTHESIQUE,0,10 MG,RECOFOL|10MG|EMULSIONINJECTABLE
6118001200290,POLYMEDIC,RECOFOL,PROPOFOL,10,MG,EMULSION INJECTABLE,1 FLACON 100 ML,,280.0,,A,ANESTHESIQUE,0,10 MG,RECOFOL|10MG|EMULSIONINJECTABLE
6118001200306,POLYMEDIC,RECOFOL,PROPOFOL,10,MG,EMULSION INJECTABLE,1 FLACON 50 ML,,140.0,,A,ANESTHESIQUE,0,10 MG,RECOFOL|10MG|EMULSIONINJECTABLE
6118001050352,ROCHE,RECORMON,EPOETINE BETA,2000,UI,PREPARATION INJECTABLE,1 BOITE 6 SERINGUE PREREMPLIE,1156.0,882.0,1156.0,A,ANTIANEMIQUE,70,2000 UI,RECORMON|2000UI|PREPARATIONINJECTABLE
6118001050376,ROCHE,RECORMON,EPOETINE BETA,5000,UI,PREPARATION INJECTABLE,1 BOITE 6 SERINGUE PREREMPLIE,2542.0,2205.0,2542.0,A,ANTIANEMIQUE,70,5000 UI,RECORMON|5000UI|PREPARATIONINJECTABLE
6118001050369,ROCHE,RECORMON,EPOETINE BETA,3000,UI,SOLUTION INJECTABLE,1 BOITE 6 SERINGUE PREREMPLIE,1585.0,1323.0,1585.0,A,ANTIANEMIQUE,70,3000 UI,RECORMON|3000UI|SOLUTIONINJECTABLE
6118001050680,ROCHE,RECORMON,EPOETINE BETA,30000,UI,SOLUTION INJECTABLE,1 BOITE 4 SERINGUE PREREMPLIE,8968.0,8800.0,8968.0,A,ANTIANEMIQUE,70,30000 UI,RECORMON|30000UI|SOLUTIONINJECTABLE
6118001051083,ROCHE,RECORMON 30000UI/0.6ML,EPOETINE BETA,30000,UI,SOLUTION INJECTABLE,1 BOITE 1 SERINGUE PREREMPLIE,2242.0,1896.0,2242.0,A,ANTIANEMIQUE,70,30000 UI,RECORMON30000UI0.6ML|30000UI|SOLUTIONINJECTABLE
6118000071082,AFRIC-PHAR,REDLIP,SIMVASTATINE,20,MG,COMPRIME ENROBE SECABLE,1 BOITE 60 COMPRIME,250.0,156.2,250.0,A,HYPOLIPEMIANT,70,20 MG,REDLIP|20MG|COMPRIMEENROBESECABLE
6118000071105,AFRIC-PHAR,REDLIP,SIMVASTATINE,40,MG,COMPRIME ENROBE SECABLE,1 BOITE 60 COMPRIME,384.0,255.0,384.0,A,HYPOLIPEMIANT,70,40 MG,REDLIP|40MG|COMPRIMEENROBESECABLE
6118000071099,AFRIC-PHAR,REDLIP,SIMVASTATINE,40,MG,COMPRIME ENROBE SECABLE,1 BOITE 30 COMPRIME,138.0,86.2,138.0,A,HYPOLIPEMIANT,70,40 MG,REDLIP|40MG|COMPRIMEENROBESECABLE
6118000071075,AFRIC-PHAR,REDLIP,SIMVASTATINE,20,MG,COMPRIME ENROBE SECABLE,1 BOITE 30 COMPRIME,94.3,58.9,94.3,A,HYPOLIPEMIANT,70,20 MG,REDLIP|20MG|COMPRIMEENROBESECABLE
6118000420286,ATLAS PHARM,REDLIP 20 MG,SIMVASTATINE,20,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,94.3,58.9,94.3,A,HYPOLIPEMIANT,70,20 MG,REDLIP20MG|20MG|COMPRIMEPELLICULE
6118000420309,ATLAS PHARM,REDLIP 40 MG,SIMVASTATINE,40,MG,COMPRIME PELLICULE,1 BOITE 30 COMPRIME PELLICULE,138.0,86.2,138.0,A,HYPOLIPEMIANT,70,40 MG,REDLIP40MG|40MG|COMPRIMEPELLICULE
6118010138065,BHC,REDOXON,ACIDE ASCORBIQUE,1000 ,MG,COMPRIME EFFERVESCENT,1 BOITE 10 COMPRIME EFFERVESCENT,25.0,15.6,,N,VITAMINES/ELEMENTS MINERAUX,0,1000 MG,REDOXON|1000MG|COMPRIMEEFFERVESCENT
6118010138065,BHC,REDOXON,ZINC, 10,MG,COMPRIME EFFERVESCENT,1 BOITE 10 COMPRIME EFFERVESCENT,25.0,15.6,,N,VITAMINES/ELEMENTS MINERAUX,0,10 MG,REDOXON|10MG|COMPRIMEEFFERVESCENT
6118000131182,GENPHARMA,REDUS 75 MG,CLOPIDOGREL,75,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,160.0,100.0,160.0,A,ANTIAGREGANT PLAQUETTAIRE,70,75 MG,REDUS75MG|75MG|COMPRIMEPELLICULE
6118000131199,GENPHARMA,REDUS 75 MG,CLOPIDOGREL,75,MG,COMPRIME PELLICULE,1 BOITE 14 COMPRIME PELLICULE,85.0,53.1,85.0,A,ANTIAGREGANT PLAQUETTAIRE,70,75 MG,REDUS75MG|75MG|COMPRIMEPELLICULE
6118001171156,PFIZER,REFACTO AF 1000 UI,MOROCTOCOG ALFA,1000,UI,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 SERINGUE PREREMPLIE,6377.0,6153.0,6377.0,A,FACTEUR DE COAGULATION,70,1000 UI,REFACTOAF1000UI|1000UI|POUDREPOURSOLUTIONINJECTABLE
6118010142048,PFIZER,REFACTO AF 2000 UI,MOROCTOCOG ALFA,2000,UI,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 SERINGUE PREREMPLIE,12355.0,12120.0,,A,FACTEUR DE COAGULATION,0,2000 UI,REFACTOAF2000UI|2000UI|POUDREPOURSOLUTIONINJECTABLE
6118001171132,PFIZER,REFACTO AF 250 UI,MOROCTOCOG ALFA,250,UI,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 SERINGUE PREREMPLIE,1855.0,1600.0,1855.0,A,FACTEUR DE COAGULATION,70,250 UI,REFACTOAF250UI|250UI|POUDREPOURSOLUTIONINJECTABLE
6118001171149,PFIZER,REFACTO AF 500 UI,MOROCTOCOG ALFA,500,UI,POUDRE POUR SOLUTION INJECTABLE,1 BOITE 1 SERINGUE PREREMPLIE,3520.0,3211.0,3520.0,A,FACTEUR DE COAGULATION,70,500 UI,REFACTOAF500UI|500UI|POUDREPOURSOLUTIONINJECTABLE
6118000400196,PHARMIS,REGOR 35 MG,RISEDRONATE,35,MG,COMPRIME PELLICULE,1 BOITE 12 COMPRIME PELLICULE,441.0,293.0,441.0,A,BIPHOSPHONATE,70,35 MG,REGOR35MG|35MG|COMPRIMEPELLICULE
6118000400189,PHARMIS,REGOR 35 MG,RISEDRONATE,35,MG,COMPRIME PELLICULE,1 BOITE 4 COMPRIME PELLICULE,177.6,111.0,177.6,A,BIPHOSPHONATE,70,35 MG,REGOR35MG|35MG|COMPRIMEPELLICULE
6118000190844,GALENICA,REGULAX,TEGUMENTS DISPAGHULL,3.5,G,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 20 SACHET,52.8,33.0,52.8,N,LAXATIF MUCILAGINEUX,0,3.5 G,REGULAX|3.5G|POUDREPOURSUSPENSIONBUVABLE
6118000050841,PHI,REJUVA-A,TRETINOINE,0.025,%,CREME,1 TUBE 25 G,213.0,133.2,213.0,N,ANTIACNEIQUE LOCAL,0,0.025 %,REJUVAA|0.025|CREME
6118000060833,AVENTIS,RELAXOL,PARACETAMOL,500 ,MG,COMPRIME ENROBE GASTRO-RESISTANT,1 BOITE 20 COMPRIME,49.6,31.0,34.6,A,ANALGESIQUE/MYORELAXANT,0,500 MG,RELAXOL|500MG|COMPRIMEENROBEGASTRORESISTANT
6118000060833,AVENTIS,RELAXOL,THIOCOLCHICOSIDE, 2,MG,COMPRIME ENROBE GASTRO-RESISTANT,1 BOITE 20 COMPRIME,49.6,31.0,34.6,A,ANALGESIQUE/MYORELAXANT,0,2 MG,RELAXOL|2MG|COMPRIMEENROBEGASTRORESISTANT
6118001140947,GSK,RELENZA,ZANAMIVIR,5,MG,POUDRE POUR INHALATION,1 DISTRIBUTEUR 20 DOSE,213.0,133.2,213.0,A,ANTIVIRAL,70,5 MG,RELENZA|5MG|POUDREPOURINHALATION
6118001400188,PHARMIS,RELIDOMIDE 10 (10 MG),LENALIDOMIDE,10,MG,GELULE,1 BOITE 7 GELULE,6258.0,6031.0,6258.0,A,IMMUNOMODULATEUR,70,10 MG,RELIDOMIDE1010MG|10MG|GELULE
6118001400201,PHARMIS,RELIDOMIDE 10 (10 MG),LENALIDOMIDE,10,MG,GELULE,1 BOITE 42 GELULE,29737.0,29161.0,29737.0,A,IMMUNOMODULATEUR,70,10 MG,RELIDOMIDE1010MG|10MG|GELULE
6118001400218,PHARMIS,RELIDOMIDE 10 (10 MG),LENALIDOMIDE,10,MG,GELULE,1 BOITE 63 GELULE,43405.0,42562.0,43405.0,A,IMMUNOMODULATEUR,70,10 MG,RELIDOMIDE1010MG|10MG|GELULE
6118001400195,PHARMIS,RELIDOMIDE 10 (10MG),LENALIDOMIDE,10,MG,GELULE,1 BOITE 21 GELULE,16215.0,15905.0,16215.0,A,IMMUNOMODULATEUR,70,10 MG,RELIDOMIDE1010MG|10MG|GELULE
6118001400249,PHARMIS,RELIDOMIDE 15 (15 MG),LENALIDOMIDE,15,MG,GELULE,1 BOITE 42 GELULE,31297.0,30691.0,31297.0,A,IMMUNOMODULATEUR,70,15 MG,RELIDOMIDE1515MG|15MG|GELULE
6118001400225,PHARMIS,RELIDOMIDE 15 (15 MG),LENALIDOMIDE,15,MG,GELULE,1 BOITE 7 GELULE,6584.0,6366.0,6584.0,A,IMMUNOMODULATEUR,70,15 MG,RELIDOMIDE1515MG|15MG|GELULE
6118001400256,PHARMIS,RELIDOMIDE 15 (15 MG),LENALIDOMIDE,15,MG,GELULE,1 BOITE 63 GELULE,45692.0,44804.0,45692.0,A,IMMUNOMODULATEUR,70,15 MG,RELIDOMIDE1515MG|15MG|GELULE
6118001400232,PHARMIS,RELIDOMIDE 15 (15MG),LENALIDOMIDE,15,MG,GELULE,1 BOITE 21 GELULE,17057.0,16731.0,17057.0,A,IMMUNOMODULATEUR,70,15 MG,RELIDOMIDE1515MG|15MG|GELULE
6118001400263,PHARMIS,RELIDOMIDE 25 (25 MG),LENALIDOMIDE,25,MG,GELULE,1 BOITE 7 GELULE,7227.0,7028.0,7227.0,A,IMMUNOMODULATEUR,70,25 MG,RELIDOMIDE2525MG|25MG|GELULE
6118001400287,PHARMIS,RELIDOMIDE 25 (25 MG),LENALIDOMIDE,25,MG,GELULE,1 BOITE 42 GELULE,34388.0,33722.0,34388.0,A,IMMUNOMODULATEUR,70,25 MG,RELIDOMIDE2525MG|25MG|GELULE
6118001400294,PHARMIS,RELIDOMIDE 25 (25 MG),LENALIDOMIDE,25,MG,GELULE,1 BOITE 63 GELULE,50224.0,49247.0,50224.0,A,IMMUNOMODULATEUR,70,25 MG,RELIDOMIDE2525MG|25MG|GELULE
6118001400270,PHARMIS,RELIDOMIDE 25 (25MG),LENALIDOMIDE,25,MG,GELULE,1 BOITE 21 GELULE,18725.0,18366.0,18725.0,A,IMMUNOMODULATEUR,70,25 MG,RELIDOMIDE2525MG|25MG|GELULE
6118001400164,PHARMIS,RELIDOMIDE 5 (5 MG),LENALIDOMIDE,5,MG,GELULE,1 BOITE 42 GELULE,28362.0,27813.0,28362.0,A,IMMUNOMODULATEUR,70,5 MG,RELIDOMIDE55MG|5MG|GELULE
6118001400157,PHARMIS,RELIDOMIDE 5 (5MG),LENALIDOMIDE,5,MG,GELULE,1 BOITE 21 GELULE,15473.0,15178.0,15473.0,A,IMMUNOMODULATEUR,70,5 MG,RELIDOMIDE55MG|5MG|GELULE
6118001400140,PHARMIS,RELIDOMIDE 5 (5MG),LENALIDOMIDE,5,MG,GELULE,1 BOITE 7 GELULE,5972.0,5736.0,5972.0,A,IMMUNOMODULATEUR,70,5 MG,RELIDOMIDE55MG|5MG|GELULE
6118001400171,PHARMIS,RELIDOMIDE 5 (5MG),LENALIDOMIDE,5,MG,GELULE,1 BOITE 63 GELULE,41389.0,40586.0,41389.0,A,IMMUNOMODULATEUR,70,5 MG,RELIDOMIDE55MG|5MG|GELULE
6118001400102,PHARMIS,RELITREXED 100 MG,PEMETREXED,100,MG,POUDRE POUR SOLUTION A DILUER POUR PERFUSION,1 BOITE 1 FLACON,1586.0,1323.0,1586.0,A,ANTINEOPLASIQUE CYTOTOXIQUE,70,100 MG,RELITREXED100MG|100MG|POUDREPOURSOLUTIONADILUERPOURPERFUSION
6118001400126,PHARMIS,RELITREXED 100 MG,PEMETREXED,100,MG,POUDRE POUR SOLUTION A DILUER POUR PERFUSION,1 BOITE 4 FLACON,4515.0,4236.0,4515.0,A,ANTINEOPLASIQUE CYTOTOXIQUE,70,100 MG,RELITREXED100MG|100MG|POUDREPOURSOLUTIONADILUERPOURPERFUSION
6118001400119,PHARMIS,RELITREXED 500 MG,PEMETREXED,500,MG,POUDRE POUR SOLUTION A DILUER POUR PERFUSION,1 BOITE 1 FLACON,6197.0,5967.0,6197.0,A,ANTINEOPLASIQUE CYTOTOXIQUE,70,500 MG,RELITREXED500MG|500MG|POUDREPOURSOLUTIONADILUERPOURPERFUSION
6118001400133,PHARMIS,RELITREXED 500 MG,PEMETREXED,500,MG,POUDRE POUR SOLUTION A DILUER POUR PERFUSION,1 BOITE 4 FLACON,18950.0,18587.0,18950.0,A,ANTINEOPLASIQUE CYTOTOXIQUE,70,500 MG,RELITREXED500MG|500MG|POUDREPOURSOLUTIONADILUERPOURPERFUSION
6118001170258,PFIZER,RELPAX,ELETRIPTAN,20,MG,COMPRIME ENROBE GASTRO-RESISTANT,1 BOITE 2 COMPRIME,100.4,62.7,100.4,A,ANTI-MIGRAINEUX,70,20 MG,RELPAX|20MG|COMPRIMEENROBEGASTRORESISTANT
6118001170265,PFIZER,RELPAX,ELETRIPTAN,20,MG,COMPRIME ENROBE,1 BOITE 6 COMPRIME,284.0,189.1,284.0,A,ANTI-MIGRAINEUX,70,20 MG,RELPAX|20MG|COMPRIMEENROBE
6118001170272,PFIZER,RELPAX,ELETRIPTAN,40,MG,COMPRIME ENROBE,1 BOITE 2 COMPRIME,90.4,56.5,90.4,A,ANTI-MIGRAINEUX,70,40 MG,RELPAX|40MG|COMPRIMEENROBE
6118001170289,PFIZER,RELPAX,ELETRIPTAN,40,MG,COMPRIME ENROBE,1 BOITE 6 COMPRIME,251.0,157.1,251.0,A,ANTI-MIGRAINEUX,70,40 MG,RELPAX|40MG|COMPRIMEENROBE
6118001430536,VIATRIS,RELPAX 40 MG,ELETRIPTAN,40,MG,COMPRIME PELLICULE,1 BOITE 2 COMPRIME PELLICULE,96.7,60.2,96.7,A,ANTI-MIGRAINEUX,70,40 MG,RELPAX40MG|40MG|COMPRIMEPELLICULE
6118001430543,VIATRIS,RELPAX 40 MG,ELETRIPTAN,40,MG,COMPRIME PELLICULE,1 BOITE 6 COMPRIME PELLICULE,251.0,157.1,251.0,A,ANTI-MIGRAINEUX,70,40 MG,RELPAX40MG|40MG|COMPRIMEPELLICULE
6118001143429,GSK,RELVAR ELLIPTA 184ΜG/22ΜG/DOSE,VILANTEROL, 22,ΜG,POUDRE POUR INHALATION,1 INHALATEUR 30 DOSE,430.0,285.0,430.0,A,ANTIASTHMATIQUE,70,22 ΜG,RELVARELLIPTA184G22GDOSE|22G|POUDREPOURINHALATION
6118001143429,GSK,RELVAR ELLIPTA 184ΜG/22ΜG/DOSE,FLUTICASONE,184 ,ΜG,POUDRE POUR INHALATION,1 INHALATEUR 30 DOSE,430.0,285.0,430.0,A,ANTIASTHMATIQUE,70,184 ΜG,RELVARELLIPTA184G22GDOSE|184G|POUDREPOURINHALATION
6118001143399,GSK,RELVAR ELLIPTA 92ΜG/22ΜG/DOSE,FLUTICASONE,92 ,ΜG,POUDRE POUR INHALATION,1 INHALATEUR 30 DOSE,430.0,285.0,430.0,A,ANTIASTHMATIQUE,70,92 ΜG,RELVARELLIPTA92G22GDOSE|92G|POUDREPOURINHALATION
6118001143399,GSK,RELVAR ELLIPTA 92ΜG/22ΜG/DOSE,VILANTEROL, 22,ΜG,POUDRE POUR INHALATION,1 INHALATEUR 30 DOSE,430.0,285.0,430.0,A,ANTIASTHMATIQUE,70,22 ΜG,RELVARELLIPTA92G22GDOSE|22G|POUDREPOURINHALATION
6118000080800,COOPER MAROC,REMERON 30,MIRTAZAPINE,30,MG,COMPRIME ENROBE SECABLE,1 BOITE 14 COMPRIME,170.1,106.0,170.1,A,ANTIDEPRESSEUR,70,30 MG,REMERON30|30MG|COMPRIMEENROBESECABLE
6118001184293,MAPHAR,REMICADE,INFLIXIMAB,100,MG,POUDRE POUR SOLUTION A DILUER POUR PERFUSION,1 FLACON 20 ML,4576.0,4299.0,4267.0,A,IMMUNOSUPPRESSEUR,70,100 MG,REMICADE|100MG|POUDREPOURSOLUTIONADILUERPOURPERFUSION
6118000070740,AFRIC-PHAR,REMOX,PIROXICAM,1,%,CREME,1 TUBE 50 G,36.2,22.6,36.2,A,ANTI-INFLAMMATOIRE NON STEROIDIEN,0,1 %,REMOX|1|CREME
6118000070771,AFRIC-PHAR,REMOX,PIROXICAM,20,MG,GELULE,1 BOITE 10 GELULE,37.2,23.3,37.2,A,ANTI-INFLAMMATOIRE NON STEROIDIEN,70,20 MG,REMOX|20MG|GELULE
6118000070733,AFRIC-PHAR,REMOX,PIROXICAM,1,%,CREME,1 TUBE 20 G,18.1,11.3,18.1,A,ANTI-INFLAMMATOIRE NON STEROIDIEN,0,1 %,REMOX|1|CREME
